Dist Code,Year,State Code,State Name,Dist Name,Crop Name,AREA (1000 ha),PRODUCTION (1000 tons),YIELD (Tons per 1000 ha),Annual Rainfall(Millimeters),IRRIGATED AREA (per ha),TOTAL AREA (1000 ha),GROSS CROPPED AREA (1000 ha),TOTAL FERTILIZER CONSUMPTION (tons)
48,2011,1,Andhra Pradesh,Krishna,Maize,24.69,164.91,6.679222357,876.5,22.23,872.7,726.44,204543
48,2012,1,Andhra Pradesh,Krishna,Maize,26.23,176.61,6.733130004,1509.6,22.26,872.7,700.62,201232
48,2013,1,Andhra Pradesh,Krishna,Maize,32.88,227.52,6.919708029,1317.3,27.51,872.7,728.5,254816
48,2014,1,Andhra Pradesh,Krishna,Maize,25.63,161.48,6.300429185,622.9,23.1,872.7,677,213768
48,2015,1,Andhra Pradesh,Krishna,Maize,19.63,114.14,5.814569536,944.8,18.11,872.7,609.36,166014
48,2016,1,Andhra Pradesh,Krishna,Maize,20.09,134.91,6.715281234,NA,16.99,872.7,624.32,157400
48,2017,1,Andhra Pradesh,Krishna,Maize,28.83,189.85,6.585154353,NA,25.66,872.7,649.05,144402
49,2000,1,Andhra Pradesh,Guntur,Maize,16.83,65.2,3.874034462,991,1.97,1921.29,1169.02,218116
49,2001,1,Andhra Pradesh,Guntur,Maize,11.12,56.37,5.069244604,886,1.97,1921.44,1100.04,214143
49,2002,1,Andhra Pradesh,Guntur,Maize,12.14,52.52,4.326194399,565,2.57,1921.44,980.24,160608
49,2003,1,Andhra Pradesh,Guntur,Maize,31.53,145.96,4.629241992,914,14.28,1921.29,1041.6,189914
49,2004,1,Andhra Pradesh,Guntur,Maize,39.82,298,7.483676544,755,21.36,1921.29,1078.53,237440
49,2005,1,Andhra Pradesh,Guntur,Maize,26.94,256.54,9.52264291,973,14.3,1921.29,1111.84,274419
49,2006,1,Andhra Pradesh,Guntur,Maize,36.74,292.36,7.957539467,797,22.21,1949.9,1075.09,291354
49,2007,1,Andhra Pradesh,Guntur,Maize,60.93,531.19,8.718037092,982,43.69,1949.9,1150.58,317422
49,2008,1,Andhra Pradesh,Guntur,Maize,99.61,970.21,9.740086337,988,69.16,1949.9,1137.34,352832
49,2009,1,Andhra Pradesh,Guntur,Maize,72.01,553.5,7.68643244,576,58.76,1949.9,1084.65,376427
49,2010,1,Andhra Pradesh,Guntur,Maize,84.49,939.5,11.11965913,1460.5,66.72,1949.9,1216.99,403342
49,2011,1,Andhra Pradesh,Guntur,Maize,77.99,677.75,8.690216694,610.9,65.98,1949.9,1122.07,378344
49,2012,1,Andhra Pradesh,Guntur,Maize,92.99,728.67,7.836003871,1012.7,76.23,1949.9,1032.63,271238
49,2013,1,Andhra Pradesh,Guntur,Maize,97.7,728.45,7.455987718,1161.5,86.39,1949.9,1179.76,327909
49,2014,1,Andhra Pradesh,Guntur,Maize,71.92,672.64,9.352614016,681.4,64.02,1949.9,1088.05,325271
49,2015,1,Andhra Pradesh,Guntur,Maize,36.55,316.21,8.651436389,713.5,31.87,1949.9,958.78,284419
49,2016,1,Andhra Pradesh,Guntur,Maize,38.59,337.86,8.755117906,NA,35.04,1949.9,962.44,320742
49,2017,1,Andhra Pradesh,Guntur,Maize,66.4,674.81,10.1628012,NA,58.1,1949.9,1024.97,288488
50,2000,1,Andhra Pradesh,S.P.S. Nellore,Maize,6.13,24.01,3.91680261,1011,0.32,1967.38,579.01,111262
50,2001,1,Andhra Pradesh,S.P.S. Nellore,Maize,3.57,17.84,4.99719888,1283,0.02,1967.32,581.12,112287
50,2002,1,Andhra Pradesh,S.P.S. Nellore,Maize,3.42,4.56,1.333333333,972,0.07,1967.32,587.72,105022
50,2003,1,Andhra Pradesh,S.P.S. Nellore,Maize,3.9,8.96,2.297435897,805,0.02,1967.38,533.45,90759
50,2004,1,Andhra Pradesh,S.P.S. Nellore,Maize,3.6,8.62,2.394444444,1035,0.06,1967.38,614.12,119155
50,2005,1,Andhra Pradesh,S.P.S. Nellore,Maize,2.36,11.72,4.966101695,1421,0.08,1967.38,606.46,146959
50,2006,1,Andhra Pradesh,S.P.S. Nellore,Maize,1.48,8.47,5.722972973,893.9,0.16,1977.39,630.87,157844
50,2007,1,Andhra Pradesh,S.P.S. Nellore,Maize,2.08,12.29,5.908653846,1277,0.45,1977.39,673.98,162789
50,2008,1,Andhra Pradesh,S.P.S. Nellore,Maize,3.38,19.1,5.650887574,1060,0.66,1977.39,670.38,191418
50,2009,1,Andhra Pradesh,S.P.S. Nellore,Maize,3.04,23.41,7.700657895,916,0.81,1977.39,667.39,220937
50,2010,1,Andhra Pradesh,S.P.S. Nellore,Maize,3.98,33.13,8.324120603,1397.6,0.56,1977.39,750.44,214613
50,2011,1,Andhra Pradesh,S.P.S. Nellore,Maize,6.58,49.46,7.516717325,1087,1.41,1977.39,690.43,205950
50,2012,1,Andhra Pradesh,S.P.S. Nellore,Maize,9.57,60.7,6.342737722,911,1.41,1977.39,667.34,161749
50,2013,1,Andhra Pradesh,S.P.S. Nellore,Maize,10.7,79.32,7.413084112,871.8,1.75,1977.39,635.93,172316
50,2014,1,Andhra Pradesh,S.P.S. Nellore,Maize,7.31,55.87,7.642954856,705.3,0.82,1977.39,624.53,184357
50,2015,1,Andhra Pradesh,S.P.S. Nellore,Maize,4.61,27,5.856832972,1385.3,0.91,1977.39,696.39,207158
50,2016,1,Andhra Pradesh,S.P.S. Nellore,Maize,3.83,25.77,6.72845953,NA,0.92,1977.39,571.9,160604
50,2017,1,Andhra Pradesh,S.P.S. Nellore,Maize,7.69,49.13,6.388816645,NA,0.85,1977.39,571.29,157410
51,2000,1,Andhra Pradesh,Kurnool,Maize,5.25,17.24,3.283809524,922,1.31,2034.28,1097.77,156482
51,2001,1,Andhra Pradesh,Kurnool,Maize,2.38,10.35,4.348739496,718,0.51,2034.24,1005.84,139645
51,2002,1,Andhra Pradesh,Kurnool,Maize,4.44,7.92,1.783783784,559,1.37,2034.24,1010.04,124866
51,2003,1,Andhra Pradesh,Kurnool,Maize,6.65,18.16,2.730827068,759,2.28,2034.28,1044.9,126406
51,2004,1,Andhra Pradesh,Kurnool,Maize,9.5,29.87,3.144210526,590,3.4,2034.28,1060.11,159702
51,2005,1,Andhra Pradesh,Kurnool,Maize,10.08,63.09,6.258928571,801,4.08,2034.28,1095.51,195549
51,2006,1,Andhra Pradesh,Kurnool,Maize,14.28,56.26,3.93977591,592,5.62,2047.82,1053.98,177849
51,2007,1,Andhra Pradesh,Kurnool,Maize,20.47,123.03,6.010258915,1009,8.29,2047.82,1145.73,201146
51,2008,1,Andhra Pradesh,Kurnool,Maize,22.46,127.31,5.668299199,660,11.31,2047.82,1099.95,230482
51,2009,1,Andhra Pradesh,Kurnool,Maize,15.95,67.24,4.215673981,759,10.23,2047.82,1106.39,256102
51,2010,1,Andhra Pradesh,Kurnool,Maize,21.58,141.05,6.536144578,824.1,10.98,2047.82,1140.98,263575
51,2011,1,Andhra Pradesh,Kurnool,Maize,31.67,170.15,5.372592359,500.4,18.79,2047.82,1064.02,256399
51,2012,1,Andhra Pradesh,Kurnool,Maize,45.73,245.58,5.370216488,609.3,22.94,2047.82,1101.16,199655
51,2013,1,Andhra Pradesh,Kurnool,Maize,55.58,338.03,6.08186398,703.4,26.54,2047.82,1111.91,257827
51,2014,1,Andhra Pradesh,Kurnool,Maize,48.9,207.07,4.234560327,628.9,23.47,2047.82,1094.79,275660
51,2015,1,Andhra Pradesh,Kurnool,Maize,25.12,105.18,4.187101911,470.3,13.42,2047.82,1015.53,244906
51,2016,1,Andhra Pradesh,Kurnool,Maize,36.98,203.96,5.515413737,NA,18.33,2047.82,1065.17,274714
51,2017,1,Andhra Pradesh,Kurnool,Maize,55.51,304.71,5.489281211,NA,27.71,2047.82,1041.63,245839
52,2000,1,Andhra Pradesh,Ananthapur,Maize,3.87,11.2,2.894056848,642,2.88,1913.49,1102.86,61290
52,2001,1,Andhra Pradesh,Ananthapur,Maize,3.11,10.02,3.221864952,662,2.49,1913,1085,67064
52,2002,1,Andhra Pradesh,Ananthapur,Maize,6,12,2,386.6,4.32,1913,1045,67351
52,2003,1,Andhra Pradesh,Ananthapur,Maize,7.46,17.51,2.347184987,664,5.5,1913.49,1001.94,51811
52,2004,1,Andhra Pradesh,Ananthapur,Maize,7.07,35.85,5.070721358,514,6.36,1913.49,1135.89,61486
52,2005,1,Andhra Pradesh,Ananthapur,Maize,7.39,32.26,4.365358593,772,5.16,1913.49,1169.24,78934
52,2006,1,Andhra Pradesh,Ananthapur,Maize,8,43.82,5.4775,434,6.99,1913,975.43,70292
52,2007,1,Andhra Pradesh,Ananthapur,Maize,13.49,79.7,5.908080059,736,11.03,1913,1187.73,85389
52,2008,1,Andhra Pradesh,Ananthapur,Maize,9.7,53.2,5.484536082,764,7.15,1913,1153.63,97433
52,2009,1,Andhra Pradesh,Ananthapur,Maize,13.47,77.66,5.765404603,575,9.78,1913,900.53,119425
52,2010,1,Andhra Pradesh,Ananthapur,Maize,15.48,94.48,6.103359173,755.9,13.06,1913,1180.08,129096
52,2011,1,Andhra Pradesh,Ananthapur,Maize,31.66,111.63,3.52590019,482,14.74,1913,1114.08,120677
52,2012,1,Andhra Pradesh,Ananthapur,Maize,29.11,113.61,3.902782549,536,14.23,1913,1083.52,89657
52,2013,1,Andhra Pradesh,Ananthapur,Maize,34.86,111.2,3.189902467,501.7,13.59,1913,1106.37,79396
52,2014,1,Andhra Pradesh,Ananthapur,Maize,21.31,74.31,3.48709526,437.8,10.27,1913,942.31,77468
52,2015,1,Andhra Pradesh,Ananthapur,Maize,17.84,55.67,3.120515695,708.8,8.61,1913,920.18,85816
52,2016,1,Andhra Pradesh,Ananthapur,Maize,18.31,48.08,2.625887493,NA,7.66,1913,919.51,79252
52,2017,1,Andhra Pradesh,Ananthapur,Maize,23.27,91.58,3.935539321,NA,9.82,1913,842.17,76485
53,2000,1,Andhra Pradesh,Kadapa YSR,Maize,0.16,0.55,3.4375,764,0.08,1537.84,456.34,55811
53,2001,1,Andhra Pradesh,Kadapa YSR,Maize,0.08,0.34,4.25,881,0.08,1538,427,54236
53,2002,1,Andhra Pradesh,Kadapa YSR,Maize,0,0,0,468,0.11,1538,423,49804
53,2003,1,Andhra Pradesh,Kadapa YSR,Maize,0.07,0.14,2,373,0.06,1537.84,440.82,42571
53,2004,1,Andhra Pradesh,Kadapa YSR,Maize,0.13,0.36,2.769230769,602,0.05,1537.84,473.96,49994
53,2005,1,Andhra Pradesh,Kadapa YSR,Maize,0.16,0.81,5.0625,855,0.04,1537.84,498.04,56455
53,2006,1,Andhra Pradesh,Kadapa YSR,Maize,0.16,0.7,4.375,517,0.16,1535.9,365.03,48683
53,2007,1,Andhra Pradesh,Kadapa YSR,Maize,0.19,1.33,7,1006,0.19,1535.9,472.25,62771
53,2008,1,Andhra Pradesh,Kadapa YSR,Maize,2.02,15.25,7.54950495,700,2,1535.9,504.32,92194
53,2009,1,Andhra Pradesh,Kadapa YSR,Maize,1.4,8.21,5.864285714,607,1.18,1535.9,472.55,91216
53,2010,1,Andhra Pradesh,Kadapa YSR,Maize,1.41,11.18,7.929078014,907.4,1.36,1535.9,535.6,97499
53,2011,1,Andhra Pradesh,Kadapa YSR,Maize,1.59,9.77,6.144654088,658.7,1.43,1535.9,432.97,97855
53,2012,1,Andhra Pradesh,Kadapa YSR,Maize,2.7,17.61,6.522222222,558.2,2.65,1535.9,425.11,67417
53,2013,1,Andhra Pradesh,Kadapa YSR,Maize,5.49,37.07,6.752276867,689.2,5.13,1535.9,418.87,77696
53,2014,1,Andhra Pradesh,Kadapa YSR,Maize,3.35,20.58,6.143283582,432.6,3.33,1535.9,354.73,60921
53,2015,1,Andhra Pradesh,Kadapa YSR,Maize,1.55,2.55,1.64516129,1012.5,1.45,1535.9,396.86,75943
53,2016,1,Andhra Pradesh,Kadapa YSR,Maize,2.74,14.14,5.160583942,888,2.66,1535.9,375.05,78976
53,2017,1,Andhra Pradesh,Kadapa YSR,Maize,3.37,38.35,11.37982196,1015,3.27,1535.9,371.03,84063
54,2000,1,Andhra Pradesh,Chittoor,Maize,0.41,1.23,3,657,0.2,1498.77,481.82,48075
54,2001,1,Andhra Pradesh,Chittoor,Maize,0.38,1.31,3.447368421,586.2,0.22,1499,471,46858
54,2002,1,Andhra Pradesh,Chittoor,Maize,1,2,2,803,0.45,1499,363,40634
54,2003,1,Andhra Pradesh,Chittoor,Maize,1.13,3.47,3.07079646,1347,0.57,1498.77,390.34,36270
54,2004,1,Andhra Pradesh,Chittoor,Maize,0.86,4.02,4.674418605,741.2,0.6,1498.77,443.01,45582
54,2005,1,Andhra Pradesh,Chittoor,Maize,0.77,4.81,6.246753247,1072,0.55,1498.77,457.55,52133
54,2006,1,Andhra Pradesh,Chittoor,Maize,1.17,7.35,6.282051282,970,0.99,1515.1,346.4,47563
54,2007,1,Andhra Pradesh,Chittoor,Maize,1.06,7.02,6.622641509,709,0.95,1515.1,408.51,52008
54,2008,1,Andhra Pradesh,Chittoor,Maize,1.8,12.39,6.883333333,1086,1.54,1515.1,431.39,67749
54,2009,1,Andhra Pradesh,Chittoor,Maize,1.94,9.38,4.835051546,952.5,1.28,1515.1,404.48,76023
54,2010,1,Andhra Pradesh,Chittoor,Maize,1.51,9.88,6.543046358,1002.5,1.1,1515.1,437.63,67756
54,2011,1,Andhra Pradesh,Chittoor,Maize,1.81,9.89,5.464088398,856,1.45,1515.1,408.35,69611
54,2012,1,Andhra Pradesh,Chittoor,Maize,1.63,8.25,5.061349693,600.4,1.18,1515.1,401.09,53288
54,2013,1,Andhra Pradesh,Chittoor,Maize,3.21,17.4,5.420560748,1418.9,2.52,1515.1,417.07,47808
54,2014,1,Andhra Pradesh,Chittoor,Maize,3.68,15.25,4.144021739,NA,2.5,1515.1,378.84,50883
54,2015,1,Andhra Pradesh,Chittoor,Maize,3.16,11.39,3.60443038,NA,2.05,1515.1,430.2,67508
54,2016,1,Andhra Pradesh,Chittoor,Maize,2.03,8.52,4.197044335,NA,1.67,1515.1,404.22,60481
54,2017,1,Andhra Pradesh,Chittoor,Maize,2.5,13.86,5.544,NA,1.8,1515.1,420.58,68242
44,2000,1,Andhra Pradesh,Srikakulam,Chickpea,0.04,0.09,2.25,982,0,899.31,638.03,56733
44,2001,1,Andhra Pradesh,Srikakulam,Chickpea,0.03,0.05,1.666666667,1053,0,899,614,52182
44,2002,1,Andhra Pradesh,Srikakulam,Chickpea,0,0,0,799,0,899,539.5,44893
44,2003,1,Andhra Pradesh,Srikakulam,Chickpea,0.09,0.16,1.777777778,1306,0,899.31,620.14,55358
44,2004,1,Andhra Pradesh,Srikakulam,Chickpea,0.05,0.08,1.6,970,0,899.31,631.74,57747
44,2005,1,Andhra Pradesh,Srikakulam,Chickpea,0.05,0.09,1.8,1176,0,899.31,581.6,57448
44,2006,1,Andhra Pradesh,Srikakulam,Chickpea,0.11,0.19,1.727272727,1277,0,910.65,657.15,65354
44,2007,1,Andhra Pradesh,Srikakulam,Chickpea,0.07,0.09,1.285714286,1203,0,910.65,674.95,64004
44,2008,1,Andhra Pradesh,Srikakulam,Chickpea,0.12,0.22,1.833333333,1026,0,910.65,634.99,72641
44,2009,1,Andhra Pradesh,Srikakulam,Chickpea,0.14,0.22,1.571428571,803,0,910.65,591.49,77254
44,2010,1,Andhra Pradesh,Srikakulam,Chickpea,0.11,0.19,1.727272727,1621.7,0,910.65,637.64,84205
44,2011,1,Andhra Pradesh,Srikakulam,Chickpea,0.13,0.19,1.461538462,934.6,0,910.65,617.88,84582
44,2012,1,Andhra Pradesh,Srikakulam,Chickpea,0.14,0.25,1.785714286,1289.2,0,910.65,608.88,74622
44,2013,1,Andhra Pradesh,Srikakulam,Chickpea,0.26,0.5,1.923076923,1421.9,0,910.65,592.96,72867
44,2014,1,Andhra Pradesh,Srikakulam,Chickpea,0.12,0.22,1.833333333,1274.3,0,910.65,605.4,76244
44,2015,1,Andhra Pradesh,Srikakulam,Chickpea,0.06,0.12,2,952.4,0,910.65,594.94,82725
44,2016,1,Andhra Pradesh,Srikakulam,Chickpea,0.06,0.1,1.666666667,NA,-1,910.65,599.15,83258
44,2017,1,Andhra Pradesh,Srikakulam,Chickpea,0.06,0.08,1.333333333,NA,0,910.65,635.83,87531
45,2000,1,Andhra Pradesh,Visakhapatnam,Chickpea,0.06,0.14,2.333333333,1071,0,1449.3,660.01,42775
45,2001,1,Andhra Pradesh,Visakhapatnam,Chickpea,0.13,0.24,1.846153846,1092,0,1449,607,41101
45,2002,1,Andhra Pradesh,Visakhapatnam,Chickpea,0,0,0,708,0,1449,535.5,33325
45,2003,1,Andhra Pradesh,Visakhapatnam,Chickpea,0.31,0.55,1.774193548,1234,0,1449.3,588.02,42565
45,2004,1,Andhra Pradesh,Visakhapatnam,Chickpea,0.11,0.18,1.636363636,946,0,1449.3,605.6,45010
45,2005,1,Andhra Pradesh,Visakhapatnam,Chickpea,0.08,0.15,1.875,1325,0,1449.3,552.86,46971
45,2006,1,Andhra Pradesh,Visakhapatnam,Chickpea,0.12,0.22,1.833333333,1207,0,1443.05,582.88,54175
45,2007,1,Andhra Pradesh,Visakhapatnam,Chickpea,0.13,0.16,1.230769231,1238,0,1443.05,599.22,48838
45,2008,1,Andhra Pradesh,Visakhapatnam,Chickpea,0.16,0.29,1.8125,1030,0,1443.05,582.71,50823
45,2009,1,Andhra Pradesh,Visakhapatnam,Chickpea,0.18,0.29,1.611111111,873,0,1443.05,502.01,63015
45,2010,1,Andhra Pradesh,Visakhapatnam,Chickpea,0.18,0.3,1.666666667,1793.8,0,1443.05,576.86,59472
45,2011,1,Andhra Pradesh,Visakhapatnam,Chickpea,0.2,0.29,1.45,932.8,0,1443.05,550.09,59215
45,2012,1,Andhra Pradesh,Visakhapatnam,Chickpea,0.16,0.31,1.9375,1217.9,0,1443.05,546.4,49408
45,2013,1,Andhra Pradesh,Visakhapatnam,Chickpea,0.34,0.66,1.941176471,1082.5,0,1443.05,547.85,68094
45,2014,1,Andhra Pradesh,Visakhapatnam,Chickpea,0.21,0.39,1.857142857,1092.6,0,1443.05,549.2,59264
45,2015,1,Andhra Pradesh,Visakhapatnam,Chickpea,0.16,0.3,1.875,1210.4,0,1443.05,536.83,57933
45,2016,1,Andhra Pradesh,Visakhapatnam,Chickpea,0.11,0.17,1.545454545,NA,-1,1443.05,526.31,54768
45,2017,1,Andhra Pradesh,Visakhapatnam,Chickpea,0.13,0.19,1.461538462,NA,0,1443.05,525.53,65445
46,2000,1,Andhra Pradesh,East Godavari,Chickpea,0.01,0.02,2,1013,0,1081.84,764.91,155762
46,2001,1,Andhra Pradesh,East Godavari,Chickpea,0.03,0.05,1.666666667,1029,0,1082,736,146987
46,2002,1,Andhra Pradesh,East Godavari,Chickpea,0,0,0,715,0,1082,618,118808
46,2003,1,Andhra Pradesh,East Godavari,Chickpea,0.01,0.01,1,1054,0,1081.84,755.89,141823
46,2004,1,Andhra Pradesh,East Godavari,Chickpea,0.01,0.01,1,875,0,1081.84,729.15,148390
46,2005,1,Andhra Pradesh,East Godavari,Chickpea,0.01,0.03,3,1362,0,1081.84,747.61,157945
46,2006,1,Andhra Pradesh,East Godavari,Chickpea,0.17,0.32,1.882352941,1208,0,1080.7,766.49,145283
46,2007,1,Andhra Pradesh,East Godavari,Chickpea,0.63,0.81,1.285714286,1260,0,1080.7,789.8,158749
46,2008,1,Andhra Pradesh,East Godavari,Chickpea,0.73,1.27,1.739726027,1200,0,1080.7,739.27,179857
46,2009,1,Andhra Pradesh,East Godavari,Chickpea,0.5,0.82,1.64,719,0,1080.7,598.16,149592
46,2010,1,Andhra Pradesh,East Godavari,Chickpea,0.32,0.53,1.65625,1953.6,0,1080.7,714.12,193102
46,2011,1,Andhra Pradesh,East Godavari,Chickpea,0.09,0.14,1.555555556,845,0,1080.7,636.36,182137
46,2012,1,Andhra Pradesh,East Godavari,Chickpea,0.12,0.23,1.916666667,1445.3,0,1080.7,694.07,174272
46,2013,1,Andhra Pradesh,East Godavari,Chickpea,0.13,0.26,2,1120.2,0,1080.7,691.55,169372
46,2014,1,Andhra Pradesh,East Godavari,Chickpea,0.1,0.19,1.9,635.7,0,1260.16,683.86,162055
46,2015,1,Andhra Pradesh,East Godavari,Chickpea,0.22,0.41,1.863636364,1099.1,0,1280.53,679.31,161378
46,2016,1,Andhra Pradesh,East Godavari,Chickpea,1.5,2.26,1.506666667,NA,-1,1280.53,682.57,173169
46,2017,1,Andhra Pradesh,East Godavari,Chickpea,1.81,2.59,1.430939227,NA,0.12,1280.53,666.04,143492
47,2000,1,Andhra Pradesh,West Godavari,Chickpea,0.01,0.01,1,959,0,779.54,696.93,202886
47,2001,1,Andhra Pradesh,West Godavari,Chickpea,0.01,0.01,1,851,0,780,649,171002
47,2002,1,Andhra Pradesh,West Godavari,Chickpea,0,0,0,603,0,780,591,167271
47,2003,1,Andhra Pradesh,West Godavari,Chickpea,0,0,0,959,0,779.54,670.78,196758
47,2004,1,Andhra Pradesh,West Godavari,Chickpea,0,0,0,811,0,779.54,672.31,221747
47,2005,1,Andhra Pradesh,West Godavari,Chickpea,0,0,0,1266,0,779.54,708.58,241746
47,2006,1,Andhra Pradesh,West Godavari,Chickpea,0,0,0,1068,0,774.2,699.78,224110
47,2007,1,Andhra Pradesh,West Godavari,Chickpea,0,0,0,1082,0,774.2,706.94,250288
47,2008,1,Andhra Pradesh,West Godavari,Chickpea,0,0,0,1264,0,774.2,724.58,272323
47,2009,1,Andhra Pradesh,West Godavari,Chickpea,0.2,0.33,1.65,673,0,774.2,617.94,255103
47,2010,1,Andhra Pradesh,West Godavari,Chickpea,0,0,0,1733.4,0,774.2,768.36,257831
47,2011,1,Andhra Pradesh,West Godavari,Chickpea,0,0,0,899.3,0,774.2,694.81,284939
47,2012,1,Andhra Pradesh,West Godavari,Chickpea,0,0,0,1611.9,0,774.2,699.1,261657
47,2013,1,Andhra Pradesh,West Godavari,Chickpea,0,0,0,1006.1,0,774.2,696.99,252158
47,2014,1,Andhra Pradesh,West Godavari,Chickpea,0.04,0.09,2.25,861.1,0,850.67,691.11,252937
47,2015,1,Andhra Pradesh,West Godavari,Chickpea,0.03,0.05,1.666666667,1053.9,0,850.67,693.23,264345
47,2016,1,Andhra Pradesh,West Godavari,Chickpea,0,0.01,0,NA,-1,850.66,687.42,243604
47,2017,1,Andhra Pradesh,West Godavari,Chickpea,0.03,0.05,1.666666667,NA,0.02,850.66,696.59,202632
48,2000,1,Andhra Pradesh,Krishna,Chickpea,0,0.01,0,1049,0,879.69,714.92,192036
48,2001,1,Andhra Pradesh,Krishna,Chickpea,0.03,0.06,2,903,0,880,679,177713
48,2002,1,Andhra Pradesh,Krishna,Chickpea,0,0,0,619,0,880,631,140636
48,2003,1,Andhra Pradesh,Krishna,Chickpea,0.16,0.28,1.75,965,0,879.69,611.71,154301
48,2004,1,Andhra Pradesh,Krishna,Chickpea,0.59,0.9,1.525423729,818,0,879.69,661.11,158841
48,2005,1,Andhra Pradesh,Krishna,Chickpea,0.04,0.08,2,1147,0,879.69,715.03,214399
48,2006,1,Andhra Pradesh,Krishna,Chickpea,0.32,0.61,1.90625,1185,0,872.7,716.34,197961
48,2007,1,Andhra Pradesh,Krishna,Chickpea,1.24,1.59,1.282258065,984,0,872.7,737.77,192457
48,2008,1,Andhra Pradesh,Krishna,Chickpea,0.93,1.62,1.741935484,1289,0,872.7,756.24,209255
48,2009,1,Andhra Pradesh,Krishna,Chickpea,0.89,1.46,1.640449438,724,0,872.7,715.99,210738
48,2010,1,Andhra Pradesh,Krishna,Chickpea,0.81,1.35,1.666666667,1770.8,0,872.7,787.42,245037
48,2011,1,Andhra Pradesh,Krishna,Chickpea,1.28,1.94,1.515625,876.5,0,872.7,726.44,204543
48,2012,1,Andhra Pradesh,Krishna,Chickpea,1.91,3.46,1.811518325,1509.6,0,872.7,700.62,201232
48,2013,1,Andhra Pradesh,Krishna,Chickpea,1.07,2.07,1.934579439,1317.3,0,872.7,728.5,254816
48,2014,1,Andhra Pradesh,Krishna,Chickpea,0.77,1.49,1.935064935,622.9,0,872.7,677,213768
48,2015,1,Andhra Pradesh,Krishna,Chickpea,1.24,2.57,2.072580645,944.8,0,872.7,609.36,166014
48,2016,1,Andhra Pradesh,Krishna,Chickpea,1.77,3.23,1.824858757,NA,-1,872.7,624.32,157400
48,2017,1,Andhra Pradesh,Krishna,Chickpea,2.29,4.33,1.890829694,NA,0,872.7,649.05,144402
49,2000,1,Andhra Pradesh,Guntur,Chickpea,16.9,40.19,2.378106509,991,0,1921.29,1169.02,218116
49,2001,1,Andhra Pradesh,Guntur,Chickpea,22.83,42.78,1.873850197,886,0,1921.44,1100.04,214143
49,2002,1,Andhra Pradesh,Guntur,Chickpea,40.82,53.94,1.321411073,565,0.01,1921.44,980.24,160608
49,2003,1,Andhra Pradesh,Guntur,Chickpea,53.26,95.34,1.790086369,914,0,1921.29,1041.6,189914
49,2004,1,Andhra Pradesh,Guntur,Chickpea,37.12,56.68,1.526939655,755,0,1921.29,1078.53,237440
49,2005,1,Andhra Pradesh,Guntur,Chickpea,47.92,90.76,1.893989983,973,0,1921.29,1111.84,274419
49,2006,1,Andhra Pradesh,Guntur,Chickpea,59.75,111.75,1.870292887,797,0,1949.9,1075.09,291354
49,2007,1,Andhra Pradesh,Guntur,Chickpea,63.49,86.92,1.369034494,982,0,1949.9,1150.58,317422
49,2008,1,Andhra Pradesh,Guntur,Chickpea,55.69,101.92,1.830131083,988,0,1949.9,1137.34,352832
49,2009,1,Andhra Pradesh,Guntur,Chickpea,52.9,86.64,1.637807183,576,0,1949.9,1084.65,376427
49,2010,1,Andhra Pradesh,Guntur,Chickpea,43.06,73.35,1.703437065,1460.5,0.02,1949.9,1216.99,403342
49,2011,1,Andhra Pradesh,Guntur,Chickpea,55.24,87.79,1.589246923,610.9,0,1949.9,1122.07,378344
49,2012,1,Andhra Pradesh,Guntur,Chickpea,74.25,139.07,1.872996633,1012.7,0.59,1949.9,1032.63,271238
49,2013,1,Andhra Pradesh,Guntur,Chickpea,41.47,83.83,2.021461297,1161.5,0,1949.9,1179.76,327909
49,2014,1,Andhra Pradesh,Guntur,Chickpea,29.29,57.79,1.973028337,681.4,0,1949.9,1088.05,325271
49,2015,1,Andhra Pradesh,Guntur,Chickpea,58.39,107.95,1.848775475,713.5,0,1949.9,958.78,284419
49,2016,1,Andhra Pradesh,Guntur,Chickpea,60,99.78,1.663,NA,-1,1949.9,962.44,320742
49,2017,1,Andhra Pradesh,Guntur,Chickpea,81.56,124.97,1.532246199,NA,0,1949.9,1024.97,288488
50,2000,1,Andhra Pradesh,S.P.S. Nellore,Chickpea,13.41,31.91,2.379567487,1011,0,1967.38,579.01,111262
50,2001,1,Andhra Pradesh,S.P.S. Nellore,Chickpea,17.46,32.71,1.873424971,1283,0,1967.32,581.12,112287
50,2002,1,Andhra Pradesh,S.P.S. Nellore,Chickpea,27.46,36.82,1.340859432,972,0,1967.32,587.72,105022
50,2003,1,Andhra Pradesh,S.P.S. Nellore,Chickpea,32.41,58.02,1.790188214,805,0,1967.38,533.45,90759
50,2004,1,Andhra Pradesh,S.P.S. Nellore,Chickpea,30.61,46.74,1.526951976,1035,0,1967.38,614.12,119155
50,2005,1,Andhra Pradesh,S.P.S. Nellore,Chickpea,37.45,72.71,1.941522029,1421,0,1967.38,606.46,146959
50,2006,1,Andhra Pradesh,S.P.S. Nellore,Chickpea,50.54,98.03,1.939651761,893.9,0,1977.39,630.87,157844
50,2007,1,Andhra Pradesh,S.P.S. Nellore,Chickpea,52.6,61.65,1.172053232,1277,0,1977.39,673.98,162789
50,2008,1,Andhra Pradesh,S.P.S. Nellore,Chickpea,46.11,75.04,1.627412709,1060,0,1977.39,670.38,191418
